date,sorted_tags,paper,paper_country,mentioned_countries,headline,summary,news,link
25/5/2020,technology;coronavirus,Guardian,UK,myanmar, Myanmar army accused of new atrocities in attack on Rakhine village, Less than three years since a crackdown against Rohingya  troops are again accused of war crimes – this time against Rakhine Buddhists, less three years since crackdown rohingya  troops accused war crimes – time rakhine buddhists,https://www.theguardian.com/world/2020/may/25/myanmar-army-accused-new-atrocities-attack-rakhine-buddhist-village-rohingya
25/5/2020,coronavirus;technology,Guardian,UK,, Why is Trump so restrained about the Biden sexual assault allegation?, The president rarely misses a chance to sling mud but he has been uncharacteristically quiet about Tara Reade’s claim, president rarely misses chance sling mud uncharacteristically quiet tara reade’s claim,https://www.theguardian.com/us-news/2020/may/25/joe-biden-sexual-assault-allegation-why-trump-quiet-tara-reade
25/5/2020,coronavirus;technology,Guardian,UK,pakistan;india, 'Many will starve': locusts devour crops and livelihoods in Pakistan, Farmers faced with worst plague in recent history say they have been left to fend for themselves, farmers faced worst plague recent history say left fend,https://www.theguardian.com/world/2020/may/25/many-will-starve-locusts-devour-crops-and-livelihoods-in-pakistan
24/5/2020,technology;coronavirus,Guardian,UK,china, China raises US trade tensions with warning of ‘new cold war’, Foreign minister accuses Washington of damaging relationship with Beijing, foreign minister accuses washington damaging relationship beijing,https://www.theguardian.com/world/2020/may/24/china-raises-us-trade-tensions-with-warning-of-new-cold-war
24/5/2020,coronavirus;technology,Guardian,UK,, Aston Martin sacks chief Andy Palmer after shares plunge, Luxury car maker expected to hire Mercedes-AMG’s Tobias Moers as next CEO as valuation falls to below £600m, luxury car maker expected hire mercedes amg’s tobias moers next ceo valuation falls £600m,https://www.theguardian.com/business/2020/may/24/aston-martin-sacks-chief-andy-palmer-after-shares-plunge
24/5/2020,coronavirus;technology,Guardian,UK,, Unite calls for renewed HSE spot checks to reduce Covid-19 risk, Union urges ministers to bring back health and safety visits for workplaces such as shops and pubs, union urges ministers bring back health safety visits workplaces shops pubs,https://www.theguardian.com/world/2020/may/24/unite-calls-for-renewed-hse-spot-checks-to-reduce-covid-19-risk
25/5/2020,coronavirus,Guardian,UK,, White shelled eggs are selling in Tesco for the first time in 40 years, Coronavirus lockdown gives new lease of life to variety used mainly by restaurants, coronavirus lockdown gives new lease life variety used mainly restaurants,https://www.theguardian.com/business/2020/may/25/white-shelled-eggs-are-selling-in-tesco-for-the-first-time-in-40-years
24/5/2020,coronavirus;government,Guardian,UK,, Britain's largest solar farm poised to begin development in Kent, Cleve Hill  the £450m project producing 350MW  expected to receive go-ahead this week, cleve hill  £450m project producing 350mw  expected receive go ahead week,https://www.theguardian.com/environment/2020/may/24/britains-largest-solar-farm-poised-to-begin-development-in-kent
25/5/2020,coronavirus;technology,Guardian,UK,netherlands, Extra UK bank holiday in October 'could boost economy by £500m', CEBR recalculates one-day shutdown as financial boost after ‘enforced abstinence’ from Covid-19 lockdown, cebr recalculates one day shutdown financial boost ‘enforced abstinence’ covid 19 lockdown,https://www.theguardian.com/business/2020/may/25/extra-uk-bank-holiday-in-october-could-boost-economy-by-500m
24/5/2020,coronavirus;technology,Guardian,UK,, Most ingredients are in place for a property crash later this year, Rising unemployment is toxic for the property market and low interest rates may not be enough, rising unemployment toxic property market low interest rates may enough,https://www.theguardian.com/business/2020/may/24/most-ingredients-are-in-place-for-a-property-crash-later-this-year
25/5/2020,technology;coronavirus,Guardian,UK,, Dominic Cummings refuses to resign or apologise for lockdown breach, Press conference raises more questions but Boris Johnson gives full backing to adviser, press conference raises questions boris johnson gives full backing adviser,https://www.theguardian.com/politics/2020/may/25/dominic-cummings-refuses-to-resign-or-apologise-for-lockdown-breach
25/5/2020,coronavirus;technology,Guardian,UK,, Fury and frustration among Tory MPs as Cummings fights on, Backbenchers speak out over damage done to party and to viability of lockdown rules, backbenchers speak damage done party viability lockdown rules,https://www.theguardian.com/politics/2020/may/25/fury-and-frustration-among-tory-mps-as-cummings-fights-on
25/5/2020,coronavirus,Guardian,UK,, The lockdown breach questions Dominic Cummings has yet to clarify, Boris Johnson’s aide failed to draw a line under the affair that has caused fury across the UK, boris johnson’s aide failed draw line affair caused fury across uk,https://www.theguardian.com/politics/2020/may/25/dominic-cummings-press-conference-leaves-questions-unanswered
25/5/2020,coronavirus;technology,Guardian,UK,, Barnard Castle witness calls for Cummings to quit after hearing defence, Retired chemistry teacher says Tory MPs also believe PM’s chief aide should resign, retired chemistry teacher says tory mps also believe pm’s chief aide resign,https://www.theguardian.com/politics/2020/may/25/second-witness-asks-police-investigate-dominic-cummings
25/5/2020,technology;coronavirus,Guardian,UK,, Dominic Cummings tries to explain when and why of lockdown trip, Key exchanges from press conference given by Boris Johnson’s chief aide, key exchanges press conference given boris johnson’s chief aide,https://www.theguardian.com/politics/2020/may/25/dominic-cummings-tries-to-explain-when-and-why-of-lockdown-trip
25/5/2020,coronavirus;technology,Guardian,UK,, Seated and subdued Cummings makes play for public's sympathy, Boris Johnson’s chief adviser sets out his defence at modest folding table under media’s glare, boris johnson’s chief adviser sets defence modest folding table media’s glare,https://www.theguardian.com/politics/2020/may/25/dominic-cummings-public-sympathy-boris-johnson-chief-adviser-no-10
25/5/2020,technology;coronavirus,Guardian,UK,, Daily Mail demand for Cummings to go poses challenge for UK PM, The Tory-backing newspaper is the latest to attack Boris Johnson’s aide. Such criticism will be harder to dismiss, tory backing newspaper latest attack boris johnson’s aide  criticism harder dismiss,https://www.theguardian.com/media/2020/may/25/daily-mail-cummings-challenge-uk-pm-conservative-newspaper-boris-johnson
25/5/2020,technology;coronavirus,Guardian,UK,, Cummings' trip could harm test-and-trace strategy  experts say, People told to self-isolate will be less willing to comply with advice  scientists say, people told self isolate less willing comply advice  scientists say,https://www.theguardian.com/world/2020/may/25/dominic-cummings-durham-test-and-trace-coronavirus-self-isolate
25/5/2020,government;technology;coronavirus,Guardian,UK,, Cummings' actions show government cannot be trusted  says adviser, Sage scientist condemns ‘vacuum in the heart of government’, sage scientist condemns ‘vacuum heart government’,https://www.theguardian.com/politics/2020/may/25/cummings-row-risks-breach-of-public-trust-says-psychology-expert
25/5/2020,coronavirus;technology,Guardian,UK,australia;ireland, 'Beyond an insult': fury of those who stuck to lockdown rules, Dominic Cummings’ actions outrage people who made sacrifices to stick to guidelines, dominic cummings’ actions outrage people made sacrifices stick guidelines,https://www.theguardian.com/politics/2020/may/25/how-can-a-prime-minister-blatantly-lie-to-protect-his-adviser-dominic-cummings
25/5/2020,technology;coronavirus,Guardian,UK,, Dominic Cummings draws condemnation from across UK society, Politicians  clergy  police  lawyers  medics and media have all rounded on PM’s aide, politicians  clergy  police  lawyers  medics media rounded pm’s aide,https://www.theguardian.com/politics/2020/may/25/dominic-cummings-draws-condemnation-from-across-uk-society
25/5/2020,coronavirus;technology,Guardian,UK,, Dominic Cummings: resign or be sacked  says leading doctor, Chair of Doctors’ Association says medics are outraged over lockdown breach by Boris Johnson’s aide, chair doctors’ association says medics outraged lockdown breach boris johnson’s aide,https://www.theguardian.com/politics/2020/may/25/dominic-cummings-resign-or-be-sacked-says-leading-doctor
25/5/2020,coronavirus;government;technology,Guardian,UK,, Bishops turn on Boris Johnson for defending Dominic Cummings, C of E may refuse to work with government in pandemic after PM ‘breaks trust of nation’, c e may refuse work government pandemic pm ‘breaks trust nation’,https://www.theguardian.com/politics/2020/may/25/bishops-turn-on-boris-johnson-for-defending-dominic-cummings
25/5/2020,technology;government,Guardian,UK,, Outdoor markets and car showrooms can open next week in England, Boris Johnson says other non-essential retail premises can reopen in three weeks, boris johnson says non essential retail premises reopen three weeks,https://www.theguardian.com/world/2020/may/25/outdoor-markets-and-car-showrooms-can-open-next-week-in-england
25/5/2020,coronavirus;technology,Guardian,UK,china, WeRNotVirus: plays to highlight Covid-19 racism against Asians, Project including monologues will be shown on Zoom to help expose ‘hidden problem’ in UK, project including monologues shown zoom help expose ‘hidden problem’ uk,https://www.theguardian.com/world/2020/may/25/wernotvirus-plays-to-highlight-covid-19-racism-against-asians
25/5/2020,coronavirus;technology,Guardian,UK,, Gucci bids farewell to fashion week as brand goes seasonless, Italian label cuts shows from five to two each year and declares fashion calendar obsolete, italian label cuts shows five two year declares fashion calendar obsolete,https://www.theguardian.com/fashion/2020/may/25/gucci-fashion-week-seasonless-cuts-shows
